GlobalEventID,is_supply_chain_relevant,impact_domain_draft,country,summary_kr,error_msg,affected_material,tone_score,event_type
1112464392,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관합니다.,,[],0.0,기타/무관
1112464388,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관합니다.,,[],0.0,기타/무관
993882828,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
962028510,False,기타,Ireland,이 기사는 배터리 공급망 리스크와 무관하다.,,[],0.0,
1112464395,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 관련이 없습니다.,,[],0.0,기타/무관
1112465049,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관하다.,,[],0.0,기타/무관
1215782045,False,기타,해당 없음,해당 없음,,[],0.0,기타
1112464398,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관합니다.,,[],0.0,기타/무관
1256127459,False,기타,Singapore,"이 기사는 싱가포르의 독립 60주년을 기념하는 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.5,Celebration
976976610,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1176234091,False,기타,,해당 기사와 관련된 공급망 리스크 없음.,,[],0.0,
1176234092,False,기타,,해당 기사와 관련된 공급망 리스크 없음.,,[],0.0,
1104204874,False,기타,,해당 기사와 관련된 공급망 리스크 없음.,,[],0.0,
976664752,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
976542144,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 막혀 2일째 선박 통행이 중단되고 있으며, 이로 인해 세계 무역의 12%가 영향을 받고 있다.",,"[""shipping containers""]",-0.5,shipping blockage
976341579,False,기타,,해당 없음,,[],0.0,
1145772642,False,기타,,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,
1104203609,False,기타,,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,
976397033,False,기타,,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,
976523928,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너선의 차단으로 인해 선박 통행이 두 번째 날 정체되고 있으며, 이로 인해 세계 무역의 12%에 해당하는 물류에 큰 영향을 미치고 있다.",,"[""shipping containers""]",-0.5,shipping blockage
919360307,True,물류,UAE,"COVID-19로 인해 소프트 마그네틱 복합재의 공급망이 심각하게 중단되고 있으며, 이는 시장 성장에 부정적인 영향을 미칠 것으로 예상된다.",,"[""soft magnetic composites""]",-0.5,supply chain disruption
928120398,False,기타,기타/무관,"이 기사는 CBD 오일 시장에 대한 분석을 다루고 있으며, 공급망 리스크와는 관련이 없습니다.",,[],0.2,기타/무관
977357106,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너선이 좌초되어 글로벌 무역에 큰 차질을 초래함. 이로 인해 수백척의 선박이 대기 중이며, 물류 지연과 비용 상승이 우려됨.",,"[""shipping containers"", ""crude oil"", ""cattle""]",-0.5,shipping disruption
1089682119,False,기타,Singapore,"이 기사는 해양 탈탄소화와 관련된 파트너십에 대한 내용으로, 배터리 공급망 리스크와는 무관하다.",,[],0.2,Partnership
976542145,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 막혀 2일째 선박 통행이 중단되고 있으며, 이로 인해 세계 무역의 12%가 영향을 받고 있다.",,"[""shipping containers""]",-0.5,shipping blockage
976542143,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 막혀 2일째 선박 통행이 중단되고 있으며, 이로 인해 세계 무역의 12%가 영향을 받고 있다.",,"[""shipping containers""]",-0.5,shipping blockage
1175532551,False,기타,기타/무관,"이 기사는 화물선과 관련된 사고와 승무원들의 상황에 대한 내용으로, 공급망 리스크와는 무관하다.",,[],0.0,기타/무관
1175532555,False,기타,해당 없음,"이 기사는 화물선과 관련된 사고와 선원들의 상황에 대한 내용으로, 배터리 공급망 리스크와는 관련이 없습니다.",,[],0.0,기타
976523926,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 막혀 2일째 선박 통행이 중단되고 있으며, 이로 인해 물류 차질이 발생하고 있다.",,"[""shipping containers""]",-0.5,shipping blockage
928120276,False,기타,UAE,"이 기사는 CBD 오일 시장에 대한 코로나19의 영향과 관련된 내용을 다루고 있으며, 공급망 리스크와는 무관하다.",,[],0.2,Market Impact
1176935939,True,물류,United States,"볼티모어 항구의 상업 선박 통행이 재개되었으나, 다리 붕괴로 인한 피해와 조사가 진행 중이다.",,[],0.5,Logistics disruption
972130871,True,지정학,Israel,"이스라엘 총리 네타냐후는 이란이 이스라엘 소유의 화물선에 대한 공격을 감행했다고 주장하며, 이란의 군사적 존재에 대한 우려가 커지고 있다.",,"[""cargo ships""]",-0.5,attack
997247542,False,기타,España,해당 기사와 관련된 공급망 리스크 없음.,,[],0.0,
977204314,True,물류,Egypt,"수에즈 운하에서 에버 기븐 호가 막혀 글로벌 무역이 거의 일주일 동안 중단되었으며, 이로 인해 수십억 달러의 손실이 발생할 것으로 예상된다.",,"[""containers"", ""crude oil""]",-0.5,shipping disruption
977715458,True,물류,Egypt,"2021년 수에즈 운하 차단으로 인해 Maersk Line은 약 8,900만 달러의 손실을 입었으며, 이는 물류망의 취약성을 강조합니다.",,[],-0.5,Logistical disruption
1012353866,False,기타,미국,"이 기사는 미국의 공급망 위기가 식품 은행과 학교 급식에 미치는 영향에 대해 다루고 있지만, 핵심 광물 공급망 리스크와는 관련이 없습니다.",,[],-0.5,기타
1012353900,False,기타,미국,"이 기사는 미국의 공급망 위기가 식품 은행과 학교 급식에 미치는 영향을 다루고 있으며, 공급망 리스크와 관련된 핵심 광물 공급망 리스크와는 무관하다.",,[],-0.5,기타
1012353899,False,기타,미국,"이 기사는 미국의 식품 은행들이 공급망 위기로 어려움을 겪고 있다는 내용을 다루고 있으며, 배터리 공급망과는 관련이 없습니다.",,[],-0.5,기타
1157078027,False,기타,해당 없음,해당 없음,,[],0.0,기타
1157076574,False,기타,UAE,"이 기사는 어선과 화물선의 충돌 사고에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.0,collision
1302243464,True,물류,Iran,"이란 전쟁이 해운 요금을 급등시켜 난민 지원에 영향을 미치고 있으며, UNHCR는 물류 지연과 항구 혼잡으로 인해 지원 물품의 배송에 차질이 생기고 있다고 보고했다.",,"[""freight rates"", ""aid supplies""]",-0.5,shipping disruption
1157076895,False,기타,UAE,"이 기사는 어선과 화물선의 충돌 사고에 대한 내용으로, 배터리 공급망과는 관련이 없습니다.",,[],0.0,collision
1157078026,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1265922946,True,지정학,Yemen,네덜란드 국적의 화물선이 예멘 근처 아덴만에서 공격을 받아 화재가 발생했다.,,"[""cargo vessels""]",-0.5,attack
1157076573,False,기타,UAE,"이 기사는 어선과 화물선의 충돌 사고에 대한 내용으로, 배터리 공급망 리스크와는 관련이 없습니다.",,[],0.0,collision
1157078025,False,기타,해당 없음,해당 없음,,[],0.0,기타
1157078028,False,기타,해당 없음,해당 없음,,[],0.0,기타
1142646461,False,기타,Greece,"이 기사는 그리스 레스보스 섬 근처에서 화물선이 침몰한 사건에 대한 내용으로, 배터리 공급망과는 관련이 없습니다.",,[],0.0,cargo ship sinking
1266012766,True,지정학,Netherlands,"걸프 오브 아덴에서 공격을 받아 화재가 발생한 네덜란드 화물선이 표류 중이며, 이로 인해 19명의 승무원이 대피했다.",,"[""cargo ship""]",-0.5,attack
1266012767,True,지정학,Netherlands,"네덜란드 국적의 화물선이 아덴만에서 폭발물 공격을 받아 화재가 발생하고 표류 중이며, 이로 인해 19명의 선원이 구조되었다.",,"[""cargo ship""]",-0.5,attack
1142590215,False,기타,Greece,"그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명이 실종되었고, 1명이 구조되었다. 이 사건은 공급망 리스크와는 무관하다.",,[],-0.5,Cargo Ship Sinking
1142648631,False,기타,Greece,그리스 레스보스 섬 근처에서 화물선이 침몰하여 1명이 사망하고 12명이 실종되었다.,,[],-0.5,Cargo Ship Sinking
1142590214,False,기타,Greece,"그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명이 실종되었으며, 구조 작업이 진행 중이다.",,[],-0.5,Cargo Ship Sinking
1142590217,False,기타,Greece,"그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명이 실종되었으며, 구조 작업이 진행 중이다.",,[],-0.5,Cargo Ship Sinking
1142590216,False,기타,Greece,"그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명이 실종되었으며, 구조 작업이 진행 중이다.",,[],-0.5,Cargo Ship Sinking
1142590443,False,기타,Greece,"그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명이 실종되었으며, 구조 작업이 진행 중이다.",,[],-0.5,Cargo Ship Sinking
976356016,False,기타,Singapore,"이 기사는 아시아에서 최초의 선박 간 액화 천연가스(LNG) 벙커링 작업에 대한 내용으로, 배터리 공급망 리스크와는 관련이 없습니다.",,[],0.5,LNG bunkering operation
1142585963,False,기타,Greece,"그리스 레스보스 근처에서 화물선이 침몰하여 승무원 12명이 실종되고 1명이 사망했습니다. 기계적 결함과 강풍으로 인한 사고로, 배는 이집트에서 이스탄불로 향하고 있었습니다.",,[],-0.5,Ship sinking due to mechanical failure and severe weather
1104641925,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1142663334,False,기타,Greece,그리스 레스보스 섬 근처에서 화물선이 침몰하여 구조작업이 진행되고 있다.,,[],-0.5,Cargo Ship Sinking
1142654644,False,기타,Greece,그리스 레스보스 섬 근처에서 화물선이 침몰하여 13명의 승무원이 실종되고 1명이 구조되었습니다.,,[],-0.5,Cargo ship sinking
1171746656,False,기타,,해당 기사는 공급망 리스크와 무관합니다.,,[],0.0,
1171746657,False,기타,,해당 기사는 공급망 리스크와 관련이 없습니다.,,[],0.0,
1245453402,False,기타,Netherlands,네덜란드 안전 위원회는 북해에서 발생한 화재 사건에 대한 긴급 대응 개선을 촉구했다.,,[],-0.5,Emergency Response Improvement
1301994223,True,물류,Iran,"이란 전쟁이 인도적 지원을 위한 배송에 영향을 미치고 있으며, 운송비가 급등하고 있습니다.",,"[""freight rates"", ""aid supplies"", ""fuel"", ""shipping insurance""]",-0.5,shipping disruption
1157088952,False,기타,UAE,"이 기사는 두바이에서 어선과 화물선의 충돌 사고에 대한 내용으로, 배터리 공급망과는 관련이 없습니다.",,[],0.0,collision
1248731345,False,기타,India,"이 기사는 MV Wan Hai 503 선박에서 발생한 화재 사건에 대한 내용으로, 배터리 공급망과 관련이 없습니다.",,[],0.0,fire incident
1166203911,False,기타,해당 없음,해당 없음,,[],0.0,기타
1248731346,False,기타,India,"이 기사는 배의 화재 사고와 관련된 구조 작업에 대한 내용으로, 핵심광물 공급망 리스크와는 무관하다.",,[],0.0,Incident
1248692072,False,기타,India,싱가포르 국적의 화물선 MV Wan Hai 503에서 화재가 발생하여 22명의 승무원 중 18명이 구조되었고 4명이 실종 상태입니다. 이 사건은 인도 해군과 해안 경비대의 협력으로 진행되었습니다.,,[],-0.5,Fire Incident
1117186925,True,물류,Panama,암엘란드 북쪽 30킬로미터 해상에서 화물선이 화재로 인해 물류에 차질이 발생하고 있습니다.,,"[""electric cars""]",-0.5,fire
1135629178,False,기타,기타/무관,"이 기사는 화물선 충돌 사고에 대한 내용으로, 배터리 공급망 리스크와는 관련이 없습니다.",,[],0.0,기타/무관
1186780222,True,물류,Yemen,"후티 반군의 공격으로 인해 홍해를 통한 선박 이동이 심각하게 영향을 받고 있으며, 수에즈 운하를 통한 화물 운송이 지연되고 있습니다. 이로 인해 아시아와 유럽 간의 운송 비용이 4~5배 증가하고 있습니다.",,"[""shipping services"", ""freight costs""]",-0.8,geopolitical conflict
1117306018,False,기타,,해당 기사와 관련된 공급망 리스크 없음.,,[],0.0,
1061184486,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1187908367,False,기타,말레이시아,"이 기사는 말레이시아에서 화물선 승무원이 바다에 빠진 사건에 대한 수색 및 구조 작업에 관한 내용으로, 핵심광물 공급망 리스크와는 관련이 없습니다.",,[],0.0,기타
1249007448,False,기타,기타/무관,"이 기사는 배의 화재와 구조 작업에 대한 내용으로, 핵심광물 공급망 리스크와는 관련이 없습니다.",,[],0.0,기타/무관
1142754754,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1187908347,False,기타,말레이시아,이 기사는 말레이시아 해양 집행국이 화물선 승무원이 물에 빠진 사건에 대한 수색 및 구조 작업을 시작했다는 내용이다.,,[],0.0,기타
978395288,False,기타,Egypt,해당 없음,,[],0.0,
962853189,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관합니다.,,[],0.0,기타/무관
1117257260,True,물류,Netherlands,"전기차로 인해 발생한 화재로 네덜란드 해안에서 화물선이 침몰 위기에 처했으며, 1명의 선원이 사망하고 여러 명이 부상당함.",,"[""electric vehicles"", ""luxury cars""]",-0.5,fire incident
1142752047,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1142576815,False,기타,Greece,그리스 레스보스 섬 근처에서 화물선이 침몰하여 구조작업이 진행 중이다.,,[],-0.5,Cargo ship sinking
978467260,False,기타,Norway,"네덜란드 화물선이 노르웨이 해역에서 조난당했으며, 승무원들이 구조되었으나 배의 기계 고장과 화물 이동으로 인해 위험한 상황에 처해있음.",,[],-0.5,Cargo Ship Incident
1142717140,False,기타,Greece,그리스 해안에서 화물선이 전복되어 구조작업이 진행 중이다.,,[],-0.5,Cargo Ship Capsizing
978390556,True,물류,Egypt,수에즈 운하에서 발생한 대형 선박의 차단 사건으로 인해 해상 운송 서비스와 상업에 큰 영향을 미쳤습니다.,,"[""shipping services"", ""maritime commerce""]",0.5,Suez Canal blockage
1142716788,False,기타,Greece,그리스 해안에서 화물선이 전복되어 구조작업이 진행 중이다.,,[],-0.5,Cargo ship capsizing
988253756,True,기타,Sri Lanka,"스리랑카에서 발생한 해양 환경 재난으로, MV X-Press Pearl 선박이 침몰하고 있으며, 278톤의 벙커 오일과 50톤의 가스가 유출될 위험이 있음. 이로 인해 어업 금지와 생태계에 대한 우려가 커지고 있음.",,"[""bunker oil"", ""nitric acid"", ""microplastic granules""]",-0.8,environmental disaster
978467261,False,기타,Norway,"이 기사는 노르웨이 해역에서 화물선의 조타 실패와 관련된 사건을 다루고 있으며, 배터리 공급망과는 무관하다.",,[],0.0,Cargo Ship Incident
1163013385,False,기타,Vietnam,베트남의 일반 화물선이 침몰했으나 승무원들은 구조되었다.,,[],0.0,cargo ship sinking
1163073591,True,물류,India,"홍해에서의 공격으로 인해 인도와 유럽 간의 해상 운송이 차질을 빚고 있으며, 이는 물류 비용 상승으로 이어지고 있다.",,"[""shipping services"", ""freight rates""]",-0.8,shipping disruption
988266561,False,기타,Sri Lanka,"이 기사는 스리랑카에서 발생한 해양 환경 재난에 대한 내용으로, 배터리 공급망과는 무관하다.",,[],-0.5,sinking
977118698,True,물류,Egypt,수에즈 운하에서 '에버 기븐' 컨테이너 선박이 해방되어 해상 교통이 재개됨.,,"[""Shipping Services""]",0.5,Logistics Disruption
1245460106,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1106937981,False,기타,기타/무관,"이 기사는 화물선 충돌 사건에 대한 내용으로, 배터리 공급망과 관련이 없습니다.",,[],0.0,기타/무관
1034396642,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
977118789,True,물류,Egypt,수에즈 운하에서 '에버 기븐' 컨테이너 선박이 해방되어 해상 교통이 재개됨.,,"[""Shipping Services""]",0.5,Logistics Disruption
1213358732,False,기타,Egypt,"이 기사는 이집트 해안에서 화물선이 좌초된 사건에 대한 내용으로, 배터리 공급망과는 관련이 없습니다.",,[],-0.5,Cargo Ship Incident
978467259,False,기타,Norway,"네덜란드 화물선이 노르웨이 해역에서 조난당했으며, 승무원들이 구조되었으나 배가 기울어져 위험한 상황에 처해있음.",,[],-0.5,Cargo Ship Incident
977005650,False,기타,기타/무관,해당 기사는 공급망 리스크와 관련이 없습니다.,,[],0.0,기타/무관
977242100,True,물류,Vietnam,"수에즈 운하의 봉쇄로 인해 베트남 기업들이 영향을 받을 수 있으며, 특히 수출품인 수산물에 대한 배송 지연이 우려되고 있다.",,"[""aquatic products""]",-0.5,logistical disruption
976449317,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
978467262,False,기타,Norway,"네덜란드 화물선이 노르웨이 해상에서 조난당했으며, 승무원들이 구조되었다. 화물선의 엔진 고장과 기상 악화로 인해 화물의 일부가 바다에 떨어졌다.",,[],-0.5,Cargo Ship Incident
1157247840,False,기타,UAE,"이 기사는 해양 사고와 관련된 내용으로, 배터리 공급망 리스크와는 무관합니다.",,[],0.0,collision
976281976,True,물류,Egypt,이집트 수에즈 운하에서 대형 컨테이너선이 좌초되어 24시간 이상 교통 체증을 유발했습니다.,,"[""containers""]",-0.5,shipping disruption
969379153,False,기타,해당 없음,"이 기사는 배가 전복된 사건에 대한 구조 작업을 다루고 있으며, 핵심광물 공급망 리스크와는 관련이 없습니다.",,[],0.0,기타
1034430434,False,기타,Iran,이란 근처에서 화물선이 침몰했으나 배터리 공급망과는 무관하다.,,[],0.0,Cargo Ship Sinking
1157247845,False,기타,UAE,"이 기사는 해양 사고와 관련된 내용으로, 공급망 리스크와는 무관합니다.",,[],0.0,collision
1047105908,False,기타,해당 없음,해당 없음,,[],0.0,기타
988253757,True,지정학,Sri Lanka,"스리랑카에서 발생한 MV X-Press Pearl 화물선의 화재로 인해 해양 환경 재앙이 발생하였으며, 이는 어업과 해양 생태계에 심각한 위협을 초래하고 있다.",,"[""bunker oil"", ""nitric acid"", ""microplastic granules""]",-0.8,environmental disaster
1047105913,False,기타,해당 없음,해당 없음,,[],0.0,기타
1047105218,False,기타,해당 없음,해당 없음,,[],0.0,기타
1047105221,False,기타,해당 없음,해당 없음,,[],0.0,기타
1047105219,False,기타,해당 없음,해당 없음,,[],0.0,기타
977058746,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 막혀 물류에 큰 차질이 발생하고 있으며, 이는 전 세계 무역에 심각한 영향을 미치고 있다.",,"[""crude oil"", ""manufactured goods"", ""food"", ""fuel""]",-0.8,logistical disruption
1047105227,False,기타,해당 없음,해당 없음,,[],0.0,기타
1284322306,True,물류,Russia,"우랄 원유의 인도 수출을 위한 해상 운임이 악천후와 전쟁 위험으로 인해 상승하고 있으며, 이는 물류 차질을 초래하고 있다.",,"[""Urals crude"", ""Siberian Light"", ""KEBCO crude""]",-0.5,Freight rate increase due to bad weather and war risks
1167237250,True,물류,Panama,"파나마 운하의 가뭄으로 인한 해상 운송의 차질이 우려되고 있으며, 엘니뇨와 라니냐의 영향으로 강수량 변동이 예상됨.",,"[""Maritime shipping""]",0.2,Drought
977163617,True,물류,Egypt,"수에즈 운하에서 대형 화물선이 6일간 막혀 있었으나, 성공적으로 구조되어 물류 통로가 복구됨.",,"[""cargo ships"", ""containers""]",0.5,logistical disruption
1047105220,False,기타,해당 없음,해당 없음,,[],0.0,기타
1047105228,False,기타,해당 없음,해당 없음,,[],0.0,기타
1231407286,False,기타,기타/무관,이 기사는 배터리 공급망 리스크와 무관한 환경 재해에 대한 내용입니다.,,[],-0.8,기타/무관
1033808522,False,기타,Egypt,"이 기사는 레바논 화물선이 침몰한 사건에 대한 내용으로, 공급망 리스크와는 무관하다.",,[],0.0,cargo ship sinking
1275666769,False,기타,미국,"로스앤젤레스의 컨테이너 선박에서 화재가 발생하여 일시적으로 인근 지역에 대피 명령이 내려졌으나, 공급망 리스크와는 무관하다.",,[],0.0,화재
978390991,False,기타,Norway,"네덜란드 화물선이 노르웨이 해안에서 표류 중이며, 엔진 고장과 악천후로 인해 화물 일부가 이동하여 위험한 상황에 처해 있다.",,[],-0.5,Cargo Ship Incident
1183498376,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1294782560,False,기타,Ireland,해당 사건은 배터리 공급망 리스크와 무관한 의료 대피 사건입니다.,,[],0.0,medical evacuation
976719471,True,물류,Egypt,"수에즈 운하에서 대형 화물선 MV Ever Given이 좌초되어 운하가 차단되었으며, 이로 인해 물류에 심각한 차질이 발생하고 있다.",,"[""container shipping""]",-0.5,logistical disruption
977067081,True,물류,Egypt,"수에즈 운하에서 선박들이 다시 움직이기 시작했으며, 에버 기븐 컨테이너 선박이 해제되어 물류 차질이 해소되고 있다.",,"[""Shipping Services""]",0.5,Logistics Disruption
1029035608,True,물류,Portugal,"포르투갈에서 발생한 화재로 인해 전기차가 실린 화물선이 침몰 위험에 처해 있으며, 리튬 이온 배터리의 화재가 우려되고 있다.",,"[""Lithium-ion batteries"", ""Electric vehicles""]",-0.5,Fire incident
1064289532,False,기타,India,인도 정유업체들이 높은 운임으로 인해 러시아 ESPO 원유 구매를 건너뛰고 아프리카와 중동으로 전환하고 있다.,,[],-0.5,Freight Cost Increase
945265101,False,기타,기타/무관,이 기사는 공급망 리스크와 관련이 없습니다.,,[],0.0,기타/무관
978402700,False,기타,기타/무관,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,기타/무관
1034360728,True,물류,Iran,"페르시아만에서 대형 화물선이 전복되어 30명의 승무원이 바다에 던져졌습니다. 이 사건은 이란의 아살루예 포트 근처에서 발생했으며, 날씨가 나쁜 상황에서 발생했습니다.",,"[""vehicles""]",-0.5,cargo ship capsizing
1033808523,False,기타,Egypt,이 기사는 공급망 리스크와 무관합니다.,,[],0.0,Other
988340387,True,생산,Sri Lanka,스리랑카의 어부들이 화학 물질을 실은 화물선의 침몰로 인해 어업 금지 조치로 어려움을 겪고 있다.,,"[""chemicals"", ""plastics""]",-0.5,environmental disaster
976596433,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
976650510,True,물류,Egypt,"수에즈 운하에서 화물선이 좌초되어 해상 교통이 차단되고 있으며, 미국이 지원을 제안하고 있다.",,"[""shipping"", ""maritime trade""]",0.5,shipping disruption
976530561,False,기타,해당 없음,"이 기사는 수에즈 운하의 차단과 관련된 유머를 다루고 있으며, 배터리 공급망 리스크와는 무관하다.",,[],0.0,기타
1244745973,True,물류,Egypt,수에즈 운하 당국이 대형 컨테이너 선박에 대한 통행료를 15% 인하하여 물류 서비스의 경쟁력을 회복하려는 조치를 발표했다.,,"[""Shipping Services""]",0.5,Fee Reduction
977076275,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1244745992,True,물류,Egypt,"수에즈 운하 당국은 대형 컨테이너 선박에 대한 통행료를 15% 인하한다고 발표했습니다. 이는 물류 경로의 유동성이 계속되고 있는 가운데, 수에즈 운하의 전략적 및 경제적 우위를 재확립하기 위한 노력의 일환입니다.",,[],0.5,Fee Reduction
945264777,False,기타,기타/무관,이 기사는 공급망 리스크와 관련이 없습니다.,,[],0.2,기타/무관
976471945,True,물류,Egypt,"수에즈 운하의 폐쇄로 인해 물류가 차질을 빚고 있으며, 이는 원유 가격 상승과 해상 운송의 지연을 초래하고 있습니다.",,"[""crude oil"", ""general cargo""]",-0.5,logistics disruption
976596434,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
977671196,True,물류,Egypt,"수에즈 운하에서의 선박 차단 사건으로 인해 글로벌 공급망이 중단되었으며, 이는 이미 COVID-19 제한으로 어려움을 겪고 있는 기업들에게 비용이 많이 드는 지연을 초래할 위험이 있다.",,"[""shipping services"", ""oil-product tankers""]",-0.5,shipping disruption
1030917242,True,시장,Russia,"러시아의 우크라이나 침공 이후 유조선 운임이 급등하고 있으며, 러시아 원유 수출에 대한 제재 가능성이 우려되고 있다.",,"[""crude oil""]",-0.5,geopolitical conflict
977076294,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1117270328,False,기타,Netherlands,"화물선 화재가 발생했으며, 진화 작업이 불가능한 상황이다. 이 사건은 배터리 공급망과 직접적인 연관이 없다.",,[],-0.5,Cargo ship fire
976187487,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너선이 좌초되어 교통이 차단되었으며, 이는 글로벌 무역에 큰 영향을 미칠 것으로 예상됩니다.",,"[""oil"", ""container shipments""]",-0.5,shipping disruption
976344730,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1120171636,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
976396585,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
993835323,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
968081717,True,물류,Thailand,"태국이 화물 컨테이너 부족 문제를 해결하기 위해 라엠 차방 항구의 대형 선박에 대한 제한을 완화하고, 수출 허가를 하루 만에 처리할 수 있도록 하는 정책을 시행한다.",,"[""cargo containers"", ""agricultural produce""]",0.5,policy change
976396364,False,기타,,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,
1170132444,True,지정학,Iran,"이란의 혁명수비대가 이스라엘 선박을 압수하면서 중동 지역의 긴장이 고조되고 있으며, 이란의 군사 작전이 세계 무역에 영향을 미칠 수 있다.",,"[""Shipping Services""]",-0.5,Seizure of Vessel
993443067,True,물류,Egypt,수에즈 운하의 차단으로 인해 발생한 물류 지연과 손실.,,"[""shipping services"", ""trade routes""]",-0.5,blockage
977364389,True,물류,Egypt,"수에즈 운하에서 에버 기븐 호가 막힌 후, 물류가 중단되어 전 세계 무역에 큰 영향을 미쳤습니다. 이로 인해 원유 및 천연가스 수송에 차질이 생기고 소비자 물가 상승 우려가 커졌습니다.",,"[""oil"", ""natural gas"", ""consumer goods""]",-0.5,shipping disruption
976192184,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너 선박이 좌초되어 교통이 중단되었으며, 이는 글로벌 무역에 큰 영향을 미칠 수 있습니다.",,"[""oil"", ""container shipments""]",-0.5,shipping disruption
983517567,False,기타,Egypt,"이 기사는 수에즈 운하에서의 선박 억제와 관련된 법적 분쟁에 대한 내용으로, 배터리 공급망과는 무관하다.",,[],-0.5,Legal Dispute
983517563,True,물류,Egypt,"수에즈 운하에서 6일간 막혔던 컨테이너선 Ever Given이 여전히 억류 중이며, 소유자의 항소가 기각되었다.",,"[""Container shipping""]",-0.5,Detention of ship
1079942702,True,물류,Netherlands,"네덜란드에서 MSC 화물선에 대한 폭탄 위협 사건이 발생하여 선박이 일주일간 지연되었으며, 이로 인해 물류에 차질이 생겼다.",,"[""Shipping Services""]",-0.5,Bomb Threat
976491566,False,기타,,해당 기사와 관련된 공급망 리스크가 없습니다.,,[],0.0,
976703069,True,물류,Egypt,"수에즈 운하에서 대형 컨테이너선 에버 기븐이 좌초되어 선박 통행이 차단되었고, 이로 인해 화물 운송에 지연이 발생하고 있다.",,"[""oil"", ""consumer goods""]",-0.5,shipping disruption
947392906,False,기타,기타/무관,"이 기사는 카이로 항구의 개발과 물류 허브로서의 가능성에 대한 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.5,기타/무관
1189120342,True,물류,Singapore,"항만 혼잡으로 인해 싱가포르, 포트 클랑, 탄중 펠라스 항구에서 1310억 달러의 무역 손실이 발생할 위험이 있음.",,"[""crude oil"", ""Integrated circuit boards""]",-0.5,port congestion
977052740,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
992772733,False,기타,Ελλάδα,"이 기사는 그리스 해운업체가 새로운 컨테이너 선박에 투자하는 내용으로, 공급망 리스크와는 관련이 없습니다.",,[],0.5,investment
958943780,True,지정학,Libya,리비아의 하프타르가 터키 화물선을 억류한 후 해방함.,,"[""cargo ship""]",-0.5,detention and release of ship
977064836,False,기타,해당 없음,해당 없음,,[],0.0,해당 없음
1063819735,True,물류,기타/무관,"유럽의 에너지 공급을 위한 선박 부족으로 인해 운송 비용이 급등하고 있으며, 이는 아시아 경제에 영향을 미칠 수 있다.",,"[""LNG"", ""diesel"", ""crude oil"", ""naphtha petrochemical feedstock""]",-0.5,shipping cost increase
977190842,False,기타,해당 없음,해당 없음,,[],0.5,기타
